input_dataset,method,agents,agent_topk,avg_top1,val_avg_top1,seed,irl_lr,irl_epochs,irl_greedy,irl_tau,irl_weights,dt_negatives,dt_max_depth
ticket_log_random.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.1016949152542373, 0.2033898305084746, 0.2711864406779661], 'Bob': [0.0945945945945946, 0.20270270270270271, 0.2972972972972973], 'Carol': [0.07462686567164178, 0.208955223880597, 0.29850746268656714]}",0.09030545850682455,0.14407174470067552,42,0.005,100,False,1.0,,50,5
ticket_log_random.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.1016949152542373, 0.15254237288135594, 0.288135593220339], 'Bob': [0.12162162162162163, 0.16216216216216217, 0.20270270270270271], 'Carol': [0.1791044776119403, 0.208955223880597, 0.31343283582089554]}",0.13414033816259974,0.15012811553692054,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.07246376811594203, 0.11594202898550725, 0.2028985507246377], 'Bob': [0.18333333333333332, 0.2, 0.25], 'Carol': [0.056338028169014086, 0.1267605633802817, 0.2535211267605634]}",0.10404504320609648,0.12026004431623395,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.043478260869565216, 0.043478260869565216, 0.07246376811594203], 'Bob': [0.0, 0.0, 0.05], 'Carol': [0.014084507042253521, 0.014084507042253521, 0.04225352112676056]}",0.01918758930393958,0.11171035578410467,42,0.005,100,False,1.0,,50,5
ticket_log_SPT.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.028985507246376812, 0.11594202898550725, 0.17391304347826086], 'Bob': [0.06666666666666667, 0.23333333333333334, 0.2833333333333333], 'Carol': [0.16901408450704225, 0.23943661971830985, 0.29577464788732394]}",0.08822208614002858,0.2791225943113564,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.7258064516129032, 0.8548387096774194, 0.9032258064516129], 'Bob': [0.6307692307692307, 0.7692307692307693, 0.8461538461538461], 'Carol': [0.5342465753424658, 0.589041095890411, 0.6575342465753424]}",0.6302740859082,0.7370481437255753,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.6935483870967742, 0.8064516129032258, 0.8548387096774194], 'Bob': [0.6615384615384615, 0.7384615384615385, 0.8461538461538461], 'Carol': [0.589041095890411, 0.6986301369863014, 0.7808219178082192]}",0.6480426481752156,0.7934962548849326,42,0.005,100,False,1.0,,50,5
ticket_log_value.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.6935483870967742, 0.8225806451612904, 0.8709677419354839], 'Bob': [0.6307692307692307, 0.7538461538461538, 0.8461538461538461], 'Carol': [0.6712328767123288, 0.7397260273972602, 0.7945205479452054]}",0.6651834981927779,0.7900180018816036,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.01282051282051282, 0.01282051282051282, 0.038461538461538464], 'Bob': [0.0, 0.0, 0.0], 'Carol': [0.48484848484848486, 0.6060606060606061, 0.6515151515151515]}",0.1658896658896659,0.26804915514592936,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.01282051282051282, 0.01282051282051282, 0.038461538461538464], 'Bob': [0.0, 0.0, 0.0], 'Carol': [0.5151515151515151, 0.6515151515151515, 0.696969696969697]}",0.17599067599067597,0.3074116743471582,42,0.005,100,False,1.0,,50,5
ticket_log_base_scenario.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.08974358974358974, 0.14102564102564102, 0.1794871794871795], 'Bob': [0.21428571428571427, 0.3392857142857143, 0.39285714285714285], 'Carol': [0.5151515151515151, 0.6515151515151515, 0.7272727272727273]}",0.2730602730602731,0.34338197644649254,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,random,"Alice,Bob,Carol","{'Alice': [0.023255813953488372, 0.06976744186046512, 0.18604651162790697], 'Bob': [0.06818181818181818, 0.1590909090909091, 0.20454545454545456], 'Carol': [0.02654867256637168, 0.08849557522123894, 0.1415929203539823]}",0.039328768233892746,,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,fifo,"Alice,Bob,Carol","{'Alice': [1.0, 1.0, 1.0], 'Bob': [0.0, 0.022727272727272728, 0.06818181818181818], 'Carol': [0.017699115044247787, 0.017699115044247787, 0.035398230088495575]}",0.3392330383480826,,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.7209302325581395, 0.8837209302325582, 0.9302325581395349], 'Bob': [0.7727272727272727, 0.9545454545454546, 1.0], 'Carol': [0.9380530973451328, 0.9734513274336283, 0.9823008849557522]}",0.8105702008768483,0.8305555555555556,42,0.001,100,True,1.0,"{'Alice': array([ 0.01653808,  0.74882803,  0.68926539,  0.67012534,  0.26535679,
        0.25723473,  0.22484608,  0.0631786 ,  2.43290548, -2.19873817]), 'Carol': array([ 0.02955281,  0.64766367,  0.71416439,  0.72990939,  0.2176124 ,
        0.3038998 ,  0.18632486, -5.97818217, -0.437605  ,  0.4172055 ]), 'Bob': array([ 3.68776857,  0.73501852,  0.65165339,  0.7140641 ,  0.23808236,
        0.34309267,  0.1026796 ,  0.14979842, -0.30423009,  0.35022872])}",50,5
ticket_log_diff2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.7441860465116279, 0.8837209302325582, 0.9302325581395349], 'Bob': [0.9090909090909091, 1.0, 1.0], 'Carol': [0.9823008849557522, 1.0, 1.0]}",0.8785259468527631,0.8462962962962962,42,0.005,100,True,1.0,"{'Alice': array([-0.02051044,  0.77238794,  0.71221646,  0.62616172,  0.26389278,
        0.23954754,  0.2525997 ,  0.02694568,  5.0674251 , -4.00124436]), 'Carol': array([  0.01601138,   0.63419092,   0.71072068,   0.74575323,
         0.22667539,   0.31340403,   0.16030611, -11.46281924,
        -0.16523611,   0.2232956 ]), 'Bob': array([ 6.77545033,  0.76003426,  0.62336976,  0.71858676,  0.27949118,
        0.27691779,  0.14768436,  0.16578652, -0.17841512,  0.02991171])}",50,5
ticket_log_diff2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.7441860465116279, 0.9069767441860465, 0.9302325581395349], 'Bob': [0.9318181818181818, 1.0, 1.0], 'Carol': [1.0, 1.0, 1.0]}",0.8920014094432699,0.8537037037037036,42,0.01,100,True,1.0,"{'Alice': array([-0.0440671 ,  0.78747118,  0.72450785,  0.60035909,  0.26164951,
        0.2318976 ,  0.26665046,  0.02835438,  6.98728105, -4.74293594]), 'Carol': array([ 1.07935812e-02,  6.25314842e-01,  7.10091149e-01,  7.54592273e-01,
        2.31871741e-01,  3.18311364e-01,  1.46196859e-01, -1.60904876e+01,
        3.68635448e-02,  2.70564436e-01]), 'Bob': array([ 8.77544907,  0.76490867,  0.61419666,  0.72303953,  0.2907183 ,
        0.25120415,  0.1714969 ,  0.17426362, -0.22075869, -0.14357534])}",50,5
ticket_log_diff2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.7906976744186046, 0.9534883720930233, 0.9767441860465116], 'Bob': [0.9545454545454546, 1.0, 1.0], 'Carol': [0.9734513274336283, 1.0, 1.0]}",0.9062314854658959,0.9055555555555556,42,0.05,100,True,1.0,"{'Alice': array([-0.15248727,  0.98962637, -0.2155424 ,  1.3322605 ,  0.10274883,
        0.14705552,  0.5928673 ,  0.22926765, 21.01911442, -8.72353439]), 'Carol': array([ 2.04446199e-02,  4.89148021e-01,  7.63322707e-01,  8.28840174e-01,
        4.68878210e-01,  1.42155006e-01,  9.95801351e-02, -6.74713915e+01,
        1.15216692e+00,  1.12916945e+00]), 'Bob': array([18.80306725,  0.74482694,  0.57544002,  0.77935295,  0.33644702,
        0.16459085,  0.2414169 ,  0.20190558, -0.52903359, -0.92678885])}",50,5
ticket_log_diff2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.5348837209302325, 0.813953488372093, 0.9069767441860465], 'Bob': [0.8409090909090909, 0.9545454545454546, 1.0], 'Carol': [0.9292035398230089, 1.0, 1.0]}",0.7683321172207774,0.7648148148148147,42,0.1,100,True,1.0,"{'Alice': array([ -0.26137243,   2.39334237,   3.05546618,  -3.14406156,
         1.29681104,   0.69551381,  -1.72807736,  -0.66626976,
        41.38834873, -15.9634367 ]), 'Carol': array([   0.18950812,   -0.35215037,    1.01275862,    1.36508482,
          1.3576323 ,   -0.37641758,   -0.28713945, -135.87867406,
          2.53394686,    2.38519709]), 'Bob': array([34.0021997 ,  0.95773515,  0.33778927,  0.81485067,  0.54819315,
       -0.37923077,  0.77845467,  0.34897785, -1.80784018, -2.56021075])}",50,5
ticket_log_diff2.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.3023255813953488, 0.37209302325581395, 0.46511627906976744], 'Bob': [0.3181818181818182, 0.4090909090909091, 0.4318181818181818], 'Carol': [0.0, 0.0, 0.0]}",0.20683579985905567,0.2398148148148148,42,0.005,100,False,1.0,,10,5
ticket_log_diff2.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.16279069767441862, 0.16279069767441862, 0.20930232558139536], 'Bob': [0.3181818181818182, 0.3409090909090909, 0.3409090909090909], 'Carol': [0.0, 0.0, 0.0]}",0.16032417195207893,0.19537037037037033,42,0.005,100,False,1.0,,10,10
ticket_log_diff2.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.2558139534883721, 0.2558139534883721, 0.32558139534883723], 'Bob': [0.20454545454545456, 0.22727272727272727, 0.22727272727272727], 'Carol': [0.0, 0.0, 0.0]}",0.15345313601127555,0.15092592592592594,42,0.005,100,False,1.0,,10,20
ticket_log_diff2.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.2558139534883721, 0.2558139534883721, 0.32558139534883723], 'Bob': [0.20454545454545456, 0.22727272727272727, 0.22727272727272727], 'Carol': [0.0, 0.0, 0.0]}",0.15345313601127555,0.15092592592592594,42,0.005,100,False,1.0,,10,
ticket_log_diff2.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.627906976744186, 0.8604651162790697, 0.9767441860465116], 'Bob': [0.9090909090909091, 1.0, 1.0], 'Carol': [0.008849557522123894, 0.02654867256637168, 0.035398230088495575]}",0.5152824811190729,0.5185185185185185,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.4186046511627907, 0.7441860465116279, 0.8604651162790697], 'Bob': [0.5681818181818182, 0.75, 0.8863636363636364], 'Carol': [0.1592920353982301, 0.22123893805309736, 0.35398230088495575]}",0.382026168247613,0.487962962962963,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.2558139534883721, 0.4418604651162791, 0.5348837209302325], 'Bob': [0.38636363636363635, 0.75, 0.7954545454545454], 'Carol': [0.07079646017699115, 0.11504424778761062, 0.19469026548672566]}",0.2376580166763332,0.38703703703703707,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.11627906976744186, 0.23255813953488372, 0.27906976744186046], 'Bob': [0.4318181818181818, 0.6363636363636364, 0.7727272727272727], 'Carol': [0.008849557522123894, 0.008849557522123894, 0.02654867256637168]}",0.1856489363692492,0.325,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.6046511627906976, 0.813953488372093, 0.9767441860465116], 'Bob': [0.9318181818181818, 1.0, 1.0], 'Carol': [0.05309734513274336, 0.10619469026548672, 0.12389380530973451]}",0.5298555632472076,0.5092592592592592,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.6511627906976745, 0.8604651162790697, 0.9767441860465116], 'Bob': [0.75, 0.8409090909090909, 0.9318181818181818], 'Carol': [0.017699115044247787, 0.04424778761061947, 0.07079646017699115]}",0.47295396858064076,0.4907407407407407,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.6511627906976745, 0.8837209302325582, 1.0], 'Bob': [0.6818181818181818, 0.7954545454545454, 0.8636363636363636], 'Carol': [0.017699115044247787, 0.04424778761061947, 0.07079646017699115]}",0.45022669585336805,0.46851851851851856,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.11627906976744186, 0.16279069767441862, 0.3023255813953488], 'Bob': [0.5227272727272727, 0.7954545454545454, 0.8863636363636364], 'Carol': [0.08849557522123894, 0.1592920353982301, 0.24778761061946902]}",0.24250063923865117,0.2962962962962963,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.27906976744186046, 0.3488372093023256, 0.4883720930232558], 'Bob': [0.6363636363636364, 0.8181818181818182, 0.9318181818181818], 'Carol': [0.18584070796460178, 0.37168141592920356, 0.49557522123893805]}",0.3670913705900329,0.4759259259259259,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.13953488372093023, 0.2558139534883721, 0.32558139534883723], 'Bob': [0.6590909090909091, 0.8181818181818182, 0.9090909090909091], 'Carol': [0.17699115044247787, 0.2920353982300885, 0.4247787610619469]}",0.32520564775143906,0.40277777777777773,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.11627906976744186, 0.16279069767441862, 0.23255813953488372], 'Bob': [0.6136363636363636, 0.8636363636363636, 0.8863636363636364], 'Carol': [0.1504424778761062, 0.23893805309734514, 0.34513274336283184]}",0.2934526370933039,0.4009259259259259,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.23255813953488372, 0.37209302325581395, 0.4883720930232558], 'Bob': [0.5681818181818182, 0.8181818181818182, 0.8409090909090909], 'Carol': [0.13274336283185842, 0.22123893805309736, 0.2831858407079646]}",0.3111611068495201,0.4074074074074074,42,0.005,100,False,1.0,,50,5
ticket_log_diff2.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.09302325581395349, 0.13953488372093023, 0.23255813953488372], 'Bob': [0.6818181818181818, 0.8636363636363636, 0.9772727272727273], 'Carol': [0.10619469026548672, 0.168141592920354, 0.25663716814159293]}",0.2936787092992073,0.38425925925925924,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,random,"Alice,Bob,Carol","{'Alice': [0.030303030303030304, 0.09090909090909091, 0.13636363636363635], 'Bob': [0.0684931506849315, 0.1095890410958904, 0.136986301369863], 'Carol': [0.04918032786885246, 0.04918032786885246, 0.09836065573770492]}",0.04932550295227142,,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,fifo,"Alice,Bob,Carol","{'Alice': [1.0, 1.0, 1.0], 'Bob': [1.0, 1.0, 1.0], 'Carol': [1.0, 1.0, 1.0]}",1.0,,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,irl,"Alice,Bob,Carol","{'Alice': [0.4393939393939394, 0.6515151515151515, 0.7424242424242424], 'Bob': [0.5616438356164384, 0.726027397260274, 0.8493150684931506], 'Carol': [0.5573770491803278, 0.7213114754098361, 0.8524590163934426]}",0.5194716080635685,0.5062526607066836,42,0.001,100,True,1.0,"{'Alice': array([-0.01074756,  0.66027076,  0.77240602,  0.62058338,  0.28767736,
        0.2431382 ,  0.20555653, -0.17465788,  3.89906835, -2.33943817]), 'Carol': array([-0.05252837,  0.66607637,  0.6327099 ,  0.76303791,  0.28818048,
        0.21700299,  0.20888233,  0.00936853,  3.83807287, -1.90336964]), 'Bob': array([-3.25627147e-03,  6.57007074e-01,  7.64208748e-01,  6.44172885e-01,
        2.56175129e-01,  2.73760158e-01,  1.65612484e-01, -6.63446443e-02,
        3.72728195e+00, -2.03511655e+00])}",50,5
ticket_log_level.csv,irl,"Alice,Bob,Carol","{'Alice': [0.5606060606060606, 0.7121212121212122, 0.8484848484848485], 'Bob': [0.6438356164383562, 0.821917808219178, 0.9041095890410958], 'Carol': [0.7049180327868853, 0.8688524590163934, 0.9016393442622951]}",0.636453236610434,0.6321306939123031,42,0.005,100,True,1.0,"{'Alice': array([-0.04233829,  0.6497655 ,  0.7809216 ,  0.62220726,  0.29006137,
        0.23576339,  0.21341094, -0.17526326,  8.80103665, -1.55540291]), 'Carol': array([-8.95695064e-02,  6.62647100e-01,  6.34211504e-01,  7.64850943e-01,
        2.94819489e-01,  2.18415529e-01,  1.97991492e-01,  1.63640458e-04,
        8.77579821e+00, -8.38471978e-01]), 'Bob': array([ 2.46701069e-03,  6.52211316e-01,  7.83046534e-01,  6.29820704e-01,
        2.52380259e-01,  2.78834475e-01,  1.62954998e-01, -6.31047651e-02,
        8.54007445e+00, -1.05072858e+00])}",50,5
ticket_log_level.csv,irl,"Alice,Bob,Carol","{'Alice': [0.48484848484848486, 0.7121212121212122, 0.8484848484848485], 'Bob': [0.4657534246575342, 0.7534246575342466, 0.8904109589041096], 'Carol': [0.3770491803278688, 0.6229508196721312, 0.7868852459016393]}",0.4425503632779626,0.60570987654321,42,0.01,100,True,1.0,"{'Alice': array([-0.12343237,  0.67015475,  0.54174638,  0.84372194,  0.56054197,
       -0.11377474,  0.38411729, -0.24460188, 13.39023093, -1.12359178]), 'Carol': array([-0.1330449 ,  0.46970127,  0.64143826,  0.94355144,  0.58512181,
       -0.18286716,  0.42106706, -0.06338704, 13.31616305, -0.47349707]), 'Bob': array([-0.18404447,  0.83740116,  0.59758545,  0.63897482,  0.49679473,
       -0.02614186,  0.3011313 , -0.15086816, 12.76836315, -0.53227481])}",50,5
ticket_log_level.csv,irl,"Alice,Bob,Carol","{'Alice': [0.4090909090909091, 0.5151515151515151, 0.6515151515151515], 'Bob': [0.3698630136986301, 0.6164383561643836, 0.6986301369863014], 'Carol': [0.4262295081967213, 0.639344262295082, 0.8032786885245902]}",0.40172781032875354,0.41794380587484037,42,0.05,100,True,1.0,"{'Alice': array([ 0.68378886,  0.58816965,  3.56078762, -2.12296013, -3.78422221,
        3.33938296,  0.83842762,  0.5623898 , 60.98666523, -2.97982663]), 'Carol': array([ 0.561597  ,  0.53948526, -1.41880648,  2.921407  , -0.33439155,
        3.22359317, -3.51043021,  1.76680296, 60.13840324, -1.72645359]), 'Bob': array([ 2.81020606, -1.60627989,  3.79621289, -0.23747505, -0.68233604,
        4.14626272, -4.44419525,  0.40155527, 56.10286329,  0.20577042])}",50,5
ticket_log_level.csv,irl,"Alice,Bob,Carol","{'Alice': [0.5, 0.6060606060606061, 0.6515151515151515], 'Bob': [0.3287671232876712, 0.5616438356164384, 0.684931506849315], 'Carol': [0.36065573770491804, 0.4918032786885246, 0.7049180327868853]}",0.39647428699752973,0.4951042997020008,42,0.1,100,True,1.0,"{'Alice': array([ -0.19705032,   1.94724748,  -3.7401783 ,   3.92246171,
        -6.33076117,   7.92548592,  -2.68412399,   0.31192797,
       114.67967938,  -4.64639494]), 'Carol': array([  0.98226796,  -4.93203014,  -1.49912394,   8.27210924,
         8.04824567,  -5.71004905,  -1.07649277,   1.53029367,
       124.81976104,  -2.25969735]), 'Bob': array([  3.59302712,  -2.87484635,   6.97155873,  -2.21597708,
        -5.30444029,  10.66505417,  -8.19187545,   1.89483275,
       110.3028506 ,   1.56031808])}",50,5
ticket_log_level.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.5909090909090909, 0.6818181818181818, 0.696969696969697], 'Bob': [0.5205479452054794, 0.5753424657534246, 0.589041095890411], 'Carol': [0.39344262295081966, 0.5409836065573771, 0.6229508196721312]}",0.5016332196884633,0.5443273733503619,42,0.005,100,False,1.0,,10,5
ticket_log_level.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.2878787878787879, 0.30303030303030304, 0.3181818181818182], 'Bob': [0.2876712328767123, 0.3150684931506849, 0.3561643835616438], 'Carol': [0.47540983606557374, 0.4918032786885246, 0.4918032786885246]}",0.3503199522736913,0.24310876968922945,42,0.005,100,False,1.0,,10,10
ticket_log_level.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.2727272727272727, 0.2878787878787879, 0.30303030303030304], 'Bob': [0.2191780821917808, 0.2191780821917808, 0.2328767123287671], 'Carol': [0.4262295081967213, 0.4426229508196721, 0.4426229508196721]}",0.30604495437192497,0.20168156662409534,42,0.005,100,False,1.0,,10,20
ticket_log_level.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.2878787878787879, 0.30303030303030304, 0.3181818181818182], 'Bob': [0.1917808219178082, 0.1917808219178082, 0.2054794520547945], 'Carol': [0.39344262295081966, 0.4098360655737705, 0.4098360655737705]}",0.29103407758247196,0.285972754363559,42,0.005,100,False,1.0,,10,
ticket_log_level.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.48484848484848486, 0.6363636363636364, 0.803030303030303], 'Bob': [0.5205479452054794, 0.7808219178082192, 0.8356164383561644], 'Carol': [0.36065573770491804, 0.5573770491803278, 0.6721311475409836]}",0.45535072258629405,0.43473286504895703,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,svm,"Alice,Bob,Carol","{'Alice': [0.25757575757575757, 0.3787878787878788, 0.4696969696969697], 'Bob': [0.1506849315068493, 0.3287671232876712, 0.410958904109589], 'Carol': [0.11475409836065574, 0.32786885245901637, 0.4098360655737705]}",0.17433826248108752,0.25156981694338015,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,svm,"Alice,Bob,Carol","{'Alice': [0.12121212121212122, 0.25757575757575757, 0.36363636363636365], 'Bob': [0.0821917808219178, 0.1643835616438356, 0.2191780821917808], 'Carol': [0.06557377049180328, 0.18032786885245902, 0.22950819672131148]}",0.08965922417528077,0.1182418050234142,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,svm,"Alice,Bob,Carol","{'Alice': [0.10606060606060606, 0.19696969696969696, 0.24242424242424243], 'Bob': [0.0410958904109589, 0.0821917808219178, 0.1232876712328767], 'Carol': [0.01639344262295082, 0.04918032786885246, 0.09836065573770492]}",0.0545166463648386,0.07468603661132396,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,svm,"Alice,Bob,Carol","{'Alice': [0.42424242424242425, 0.6363636363636364, 0.7727272727272727], 'Bob': [0.5753424657534246, 0.7945205479452054, 0.8767123287671232], 'Carol': [0.47540983606557374, 0.6721311475409836, 0.7704918032786885]}",0.4916649086871409,0.4849936143039592,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,svm,"Alice,Bob,Carol","{'Alice': [0.45454545454545453, 0.6666666666666666, 0.803030303030303], 'Bob': [0.5753424657534246, 0.8356164383561644, 0.863013698630137], 'Carol': [0.4426229508196721, 0.6229508196721312, 0.7213114754098361]}",0.4908369570395171,0.48241272882077474,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,svm,"Alice,Bob,Carol","{'Alice': [0.45454545454545453, 0.6666666666666666, 0.7878787878787878], 'Bob': [0.5753424657534246, 0.8356164383561644, 0.863013698630137], 'Carol': [0.45901639344262296, 0.6229508196721312, 0.7213114754098361]}",0.496301437913834,0.47623988931460187,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.25757575757575757, 0.36363636363636365, 0.42424242424242425], 'Bob': [0.1232876712328767, 0.2328767123287671, 0.2876712328767123], 'Carol': [0.11475409836065574, 0.2459016393442623, 0.3442622950819672]}",0.16520584238976335,0.18598339719029375,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.25757575757575757, 0.42424242424242425, 0.5303030303030303], 'Bob': [0.1506849315068493, 0.2465753424657534, 0.3698630136986301], 'Carol': [0.18032786885245902, 0.21311475409836064, 0.3770491803278688]}",0.1961961859783553,0.3477809706257982,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.22727272727272727, 0.4090909090909091, 0.48484848484848486], 'Bob': [0.1506849315068493, 0.2876712328767123, 0.3972602739726027], 'Carol': [0.16393442622950818, 0.26229508196721313, 0.39344262295081966]}",0.18063069500302822,0.22328650489570026,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.06060606060606061, 0.09090909090909091, 0.10606060606060606], 'Bob': [0.0136986301369863, 0.0821917808219178, 0.136986301369863], 'Carol': [0.01639344262295082, 0.08196721311475409, 0.11475409836065574]}",0.030232711121999243,0.07426032354193274,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.2727272727272727, 0.3484848484848485, 0.3939393939393939], 'Bob': [0.0547945205479452, 0.0821917808219178, 0.1232876712328767], 'Carol': [0.08196721311475409, 0.13114754098360656, 0.18032786885245902]}",0.136496335463324,0.13958067262664967,42,0.005,100,False,1.0,,50,5
ticket_log_level.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.030303030303030304, 0.06060606060606061, 0.07575757575757576], 'Bob': [0.0136986301369863, 0.0273972602739726, 0.0684931506849315], 'Carol': [0.03278688524590164, 0.04918032786885246, 0.08196721311475409]}",0.025596181895306085,0.032753299276287784,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,random,"Alice,Bob,Carol","{'Alice': [0.01639344262295082, 0.01639344262295082, 0.03278688524590164], 'Bob': [0.04285714285714286, 0.05714285714285714, 0.07142857142857142], 'Carol': [0.057971014492753624, 0.11594202898550725, 0.14492753623188406]}",0.03907386665761577,,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,fifo,"Alice,Bob,Carol","{'Alice': [0.03278688524590164, 0.09836065573770492, 0.14754098360655737], 'Bob': [0.05714285714285714, 0.05714285714285714, 0.1], 'Carol': [0.043478260869565216, 0.07246376811594203, 0.10144927536231885]}",0.044469334419441335,,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.3442622950819672, 0.39344262295081966, 0.4098360655737705], 'Bob': [0.2857142857142857, 0.38571428571428573, 0.42857142857142855], 'Carol': [0.37681159420289856, 0.463768115942029, 0.463768115942029]}",0.33559605833305045,0.3356631960960485,42,0.001,100,True,1.0,"{'Alice': array([0.09486311, 1.29947979, 0.9046311 , 0.94039913, 0.2490387 ,
       0.26657115, 0.22827627, 0.10399738, 0.01038051, 0.03298251]), 'Bob': array([ 0.27131678,  1.34192707,  0.92460345,  0.88785429,  0.21126851,
        0.26750706,  0.26618302,  0.11669656,  0.06423577, -0.00398972]), 'Carol': array([-0.01177499,  1.37494956,  0.83797322,  0.96444156,  0.33519618,
        0.26945076,  0.1085736 ,  0.18462728,  0.07599908, -0.02759052])}",50,5
ticket_log_platinum_2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.3442622950819672, 0.39344262295081966, 0.4262295081967213], 'Bob': [0.2857142857142857, 0.38571428571428573, 0.4142857142857143], 'Carol': [0.37681159420289856, 0.463768115942029, 0.463768115942029]}",0.33559605833305045,0.3356631960960485,42,0.005,100,True,1.0,"{'Alice': array([ 0.09514698,  2.92874811,  0.72013169,  0.75616173,  0.24911635,
        0.26653111,  0.22823724,  0.10433571, -0.05134376, -0.02987758]), 'Bob': array([ 0.2717498 ,  2.29192947,  0.8096244 ,  0.77291442,  0.21117327,
        0.26746173,  0.26637174,  0.11695899,  0.03061921, -0.03898387]), 'Carol': array([-0.01176971,  2.65956855,  0.68166632,  0.80858869,  0.33551887,
        0.26930301,  0.1083832 ,  0.18517888,  0.02619453, -0.078951  ])}",50,5
